date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:41:30	292467/292467	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/christmas.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/christmas.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:31	224088/224088	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/furniture-3.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/furniture-3.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:31	279595/279595	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2009:42:38%20GMT	https://themes.pixelstrap.com/multikart/front-end/marketplace-demo-3.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/marketplace-demo-3.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:31	212485/212485	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/nursery.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/nursery.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:31	307434/307434	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/bags.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/bags.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:32	278273/278273	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/shoes.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/shoes.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:32	290133/290133	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/watch.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/watch.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:32	293403/293403	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/tools.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/tools.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:32	129413/129413	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Sep%202024%2008:38:36%20GMT	https://themes.pixelstrap.com/multikart/assets/images/menu-banner.jpg	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/assets/images/menu-banner.jpg	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:33	210797/210797	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/category-page(vegetables).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/category-page(vegetables).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:33	342594/342594	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/category-page(top-filter).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/category-page(top-filter).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:33	205783/205783	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/category-page(modern).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/category-page(modern).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:33	317574/317574	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/category-page.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/category-page.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:33	320314/320314	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/category-page(right).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/category-page(right).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:34	289884/289884	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/category-page(no-sidebar).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/category-page(no-sidebar).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:34	311025/311025	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/category-page(category-slider).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/category-page(category-slider).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:34	341197/341197	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/category-page(sidebar-popup).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/category-page(sidebar-popup).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:34	219561/219561	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/category-page(metro).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/category-page(metro).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:35	212300/212300	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/category-page(full-width).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/category-page(full-width).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:35	320530/320530	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/category-page(load-more).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/category-page(load-more).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:35	305203/305203	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/category-page(2-grid).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/category-page(2-grid).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:35	305247/305247	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/category-page(3-grid).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/category-page(3-grid).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:35	305292/305292	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/category-page(4-grid).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/category-page(4-grid).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:36	319983/319983	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/category-page(list-view).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/category-page(list-view).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:36	260933/260933	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/product-page(thumbnail).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/product-page(thumbnail).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:36	258464/258464	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/product-page(4-image).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/product-page(4-image).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:36	295758/295758	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/product-page(slider).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/product-page(slider).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:37	264069/264069	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/product-page(accordian).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/product-page(accordian).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:37	258616/258616	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/product-page(sticky).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/product-page(sticky).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:37	240624/240624	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/product-page(vertical-tab).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/product-page(vertical-tab).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:37	287785/287785	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/product-page(left-sidebar).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/product-page(left-sidebar).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:38	287724/287724	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/product-page(right-sidebar).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/product-page(right-sidebar).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:38	260423/260423	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/product-page(image-outside).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/product-page(image-outside).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:38	240209/240209	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/product-page(3-column).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/product-page(3-column).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:38	246734/246734	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/product-page(bundle).html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/product-page(bundle).html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:39	208207/208207	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/vendor-dashboard.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/vendor-dashboard.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:39	308175/308175	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/vendor-profile.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/vendor-profile.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:39	179530/179530	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/become-vendor.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/become-vendor.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:39	173986/173986	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/wishlist.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/wishlist.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:39	179295/179295	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/cart.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/cart.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:40	274832/274832	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/dashboard.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/dashboard.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:40	171818/171818	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/contact.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/contact.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:40	167247/167247	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/forget_pwd.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/forget_pwd.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:40	172374/172374	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/profile.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/profile.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:41	212889/212889	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/checkout.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/checkout.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:41	176510/176510	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/order-success.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/order-success.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:41	173878/173878	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/order-tracking.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/order-tracking.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:41	175721/175721	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/grid-2-col.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/grid-2-col.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:41	175815/175815	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/grid-3-col.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/grid-3-col.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:42	175830/175830	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/grid-4-col.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/grid-4-col.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:42	163471/163471	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/masonary-2-grid.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/masonary-2-grid.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:42	167742/167742	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/masonary-3-grid.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/masonary-3-grid.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:42	167142/167142	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/masonary-4-grid.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/masonary-4-grid.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:43	170517/170517	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/masonary-fullwidth.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/masonary-fullwidth.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:43	176993/176993	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/about-page.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/about-page.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:43	197365/197365	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/search.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/search.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:43	176802/176802	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/review.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/review.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:43	174833/174833	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/compare.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/compare.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:44	176132/176132	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/compare-2.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/compare-2.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:44	172444/172444	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/collection.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/collection.html	(from https://themes.pixelstrap.com/multikart/front-end/)
15:41:44	169974/169974	---M-Z	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2008:54:56%20GMT	https://themes.pixelstrap.com/multikart/front-end/lookbook.html	D:/Templates/Ecommerce%202/themes.pixelstrap.com/multikart/front-end/lookbook.html	(from https://themes.pixelstrap.com/multikart/front-end/)
